id_transaksi,jenis_item,jumlah,tanggal pembelian,nama_customer,total
134074.0,Majalah Berita,5,1/16/2021,Eric Owen,1250000.0
134074.0,Buku Fiksi,8,1/16/2021,Eric Owen,7680000.0
134074.0,Novel Misteri,8,1/16/2021,Eric Owen,3840000.0
134074.0,Novel Romansa,7,1/16/2021,Eric Owen,5880000.0
134075.0,Alat Tulis,5,1/16/2021,Melissa Moore,625000.0
134075.0,Buku Sejarah,4,1/16/2021,Melissa Moore,1920000.0
134075.0,Majalah Seni,1,1/16/2021,Melissa Moore,150000.0
134075.0,Novel Fiksi Ilmiah,3,1/16/2021,Melissa Moore,450000.0
134075.0,Buku Fiksi,3,1/16/2021,Melissa Moore,225000.0
134075.0,Buku Biografi,6,1/16/2021,Melissa Moore,120000.0
134075.0,Novel Romansa,9,1/16/2021,Melissa Moore,2025000.0
134075.0,Aksesoris Buku,5,1/16/2021,Melissa Moore,3250000.0
134076.0,Buku Sejarah,5,1/16/2021,Diane Smith,2500000.0
134076.0,Majalah Fashion,7,1/16/2021,Diane Smith,980000.0
134076.0,Majalah Seni,3,1/16/2021,Diane Smith,180000.0
134076.0,Novel Fiksi Ilmiah,6,1/16/2021,Diane Smith,1800000.0
134076.0,Buku Fiksi,7,1/16/2021,Diane Smith,2450000.0
134076.0,Buku Biografi,1,1/16/2021,Diane Smith,60000.0
134076.0,Novel Romansa,2,1/16/2021,Diane Smith,80000.0
134076.0,Aksesoris Buku,3,1/16/2021,Diane Smith,60000.0
134077.0,Buku Sejarah,4,1/16/2021,Jacqueline Lewis,320000.0
134077.0,Alat Tulis,7,1/16/2021,Jacqueline Lewis,980000.0
134077.0,Majalah Fashion,9,1/16/2021,Jacqueline Lewis,10530000.0
134077.0,Majalah Seni,8,1/16/2021,Jacqueline Lewis,3200000.0
134077.0,Novel Fiksi Ilmiah,5,1/16/2021,Jacqueline Lewis,2250000.0
134077.0,Buku Fiksi,6,1/16/2021,Jacqueline Lewis,900000.0
134077.0,Buku Biografi,6,1/16/2021,Jacqueline Lewis,120000.0
134077.0,Novel Misteri,2,1/16/2021,Jacqueline Lewis,40000.0
134078.0,Buku Sejarah,6,1/16/2021,Laura Wiley,120000.0
134078.0,Alat Tulis,6,1/16/2021,Laura Wiley,2160000.0
134078.0,Majalah Fashion,7,1/16/2021,Laura Wiley,6370000.0
134078.0,Majalah Berita,2,1/16/2021,Laura Wiley,440000.0
134078.0,Buku Fiksi,3,1/16/2021,Laura Wiley,1170000.0
134079.0,Alat Tulis,7,1/16/2021,Mike Marshall,2940000.0
134079.0,Buku Anak-Anak,8,1/16/2021,Mike Marshall,3840000.0
134079.0,Majalah Seni,7,1/16/2021,Mike Marshall,2940000.0
134079.0,Novel Fiksi Ilmiah,7,1/16/2021,Mike Marshall,6370000.0
134079.0,Buku Fiksi,7,1/16/2021,Mike Marshall,7350000.0
134079.0,Buku Biografi,5,1/16/2021,Mike Marshall,2250000.0
134079.0,Novel Romansa,4,1/16/2021,Mike Marshall,800000.0
134079.0,Aksesoris Buku,4,1/16/2021,Mike Marshall,2080000.0
134080.0,Buku Sejarah,4,2/25/2021,Dr. Cassandra Williams,80000.0
134080.0,Alat Tulis,8,2/25/2021,Dr. Cassandra Williams,1280000.0
134080.0,Buku Anak-Anak,4,2/25/2021,Dr. Cassandra Williams,960000.0
134080.0,Majalah Seni,7,2/25/2021,Dr. Cassandra Williams,2940000.0
134080.0,Majalah Berita,3,2/25/2021,Dr. Cassandra Williams,60000.0
134080.0,Novel Fiksi Ilmiah,4,2/25/2021,Dr. Cassandra Williams,80000.0
134080.0,Buku Biografi,6,2/25/2021,Dr. Cassandra Williams,900000.0
134081.0,Alat Tulis,7,2/25/2021,Sandra Guerrero,6370000.0
134081.0,Majalah Berita,7,2/25/2021,Sandra Guerrero,140000.0
134081.0,Novel Fiksi Ilmiah,8,3/21/2021,Sandra Guerrero,9600000.0
134081.0,Buku Biografi,5,3/21/2021,Sandra Guerrero,3000000.0
134081.0,Aksesoris Buku,7,3/21/2021,Sandra Guerrero,6370000.0
134082.0,Alat Tulis,2,3/21/2021,Carla Prince,480000.0
134082.0,Majalah Berita,7,3/21/2021,Carla Prince,5390000.0
134082.0,Novel Fiksi Ilmiah,8,3/21/2021,Carla Prince,1280000.0
134082.0,Buku Fiksi,6,3/21/2021,Carla Prince,1800000.0
134082.0,Novel Misteri,1,3/21/2021,Carla Prince,25000.0
134082.0,Aksesoris Buku,2,3/21/2021,Carla Prince,360000.0
134083.0,Majalah Fashion,4,3/21/2021,Caitlin Adams,1760000.0
134083.0,Majalah Berita,8,3/21/2021,Caitlin Adams,1600000.0
134083.0,Novel Fiksi Ilmiah,8,3/21/2021,Caitlin Adams,5760000.0
134083.0,Novel Misteri,4,3/21/2021,Caitlin Adams,960000.0
134083.0,Aksesoris Buku,6,3/21/2021,Caitlin Adams,120000.0
134084.0,Majalah Berita,2,3/21/2021,Molly Hernandez,80000.0
134084.0,Alat Tulis,1,3/21/2021,Molly Hernandez,100000.0
134084.0,Buku Biografi,8,3/21/2021,Molly Hernandez,7680000.0
134084.0,Majalah Fashion,5,3/21/2021,Molly Hernandez,500000.0
134085.0,Buku Sejarah,5,3/21/2021,Rebecca Nelson,1500000.0
134085.0,Alat Tulis,9,3/21/2021,Rebecca Nelson,12150000.0
134085.0,Buku Anak-Anak,5,3/21/2021,Rebecca Nelson,1250000.0
134085.0,Majalah Berita,6,3/21/2021,Rebecca Nelson,3600000.0
134085.0,Novel Fiksi Ilmiah,1,3/21/2021,Rebecca Nelson,20000.0
134085.0,Buku Fiksi,5,4/19/2021,Rebecca Nelson,100000.0
134085.0,Buku Biografi,4,4/19/2021,Rebecca Nelson,960000.0
134086.0,Majalah Fashion,8,4/19/2021,Larry Osborne,9600000.0
134086.0,Majalah Seni,8,4/19/2021,Larry Osborne,1600000.0
134086.0,Buku Fiksi,8,4/19/2021,Larry Osborne,7040000.0
134086.0,Novel Misteri,6,4/19/2021,Larry Osborne,3600000.0
134086.0,Buku Biografi,8,4/19/2021,Larry Osborne,8320000.0
134086.0,Novel Romansa,1,4/19/2021,Larry Osborne,150000.0
134087.0,Buku Sejarah,6,4/19/2021,Heather Valentine,3960000.0
134087.0,Alat Tulis,7,4/19/2021,Heather Valentine,6370000.0
134087.0,Majalah Seni,2,4/19/2021,Heather Valentine,440000.0
134087.0,Buku Fiksi,8,4/19/2021,Heather Valentine,7040000.0
134087.0,Novel Misteri,8,4/19/2021,Heather Valentine,1600000.0
134087.0,Buku Biografi,9,4/19/2021,Heather Valentine,2025000.0
134087.0,Novel Romansa,5,4/19/2021,Heather Valentine,1500000.0
134088.0,Majalah Fashion,3,4/19/2021,Mr. Brett Williams,1170000.0
134088.0,Majalah Seni,2,4/19/2021,Mr. Brett Williams,600000.0
134088.0,Novel Fiksi Ilmiah,4,4/19/2021,Mr. Brett Williams,800000.0
134088.0,Buku Fiksi,7,4/19/2021,Mr. Brett Williams,4900000.0
134088.0,Novel Misteri,3,4/19/2021,Mr. Brett Williams,180000.0
134088.0,Novel Romansa,9,4/19/2021,Mr. Brett Williams,12150000.0
134089.0,Alat Tulis,1,4/19/2021,James Brooks,110000.0
134089.0,Majalah Seni,8,4/19/2021,James Brooks,6400000.0
134089.0,Majalah Berita,4,7/8/2021,James Brooks,2400000.0
134089.0,Novel Fiksi Ilmiah,3,7/8/2021,James Brooks,810000.0
134089.0,Buku Biografi,4,7/8/2021,James Brooks,1760000.0
134089.0,Novel Romansa,1,7/8/2021,James Brooks,20000.0
134090.0,Alat Tulis,7,7/8/2021,Patricia Perry,4900000.0
134090.0,Buku Anak-Anak,9,7/8/2021,Patricia Perry,2025000.0
134090.0,Majalah Berita,7,7/8/2021,Patricia Perry,980000.0
134090.0,Novel Fiksi Ilmiah,8,7/8/2021,Patricia Perry,7040000.0
134090.0,Buku Fiksi,2,7/8/2021,Patricia Perry,40000.0
134090.0,Aksesoris Buku,9,7/8/2021,Patricia Perry,12150000.0
134091.0,Alat Tulis,7,7/8/2021,Robert Gallagher,5390000.0
134091.0,Buku Biografi,1,7/8/2021,Robert Gallagher,50000.0
134091.0,Buku Anak-Anak,2,7/8/2021,Robert Gallagher,440000.0
134091.0,Aksesoris Buku,1,7/8/2021,Robert Gallagher,50000.0
134092.0,Buku Sejarah,4,7/8/2021,John Bailey,1600000.0
134092.0,Majalah Fashion,7,7/8/2021,John Bailey,1225000.0
134092.0,Majalah Seni,8,7/8/2021,John Bailey,7680000.0
134092.0,Novel Fiksi Ilmiah,3,7/8/2021,John Bailey,60000.0
134092.0,Novel Misteri,6,7/8/2021,John Bailey,5400000.0
134092.0,Buku Biografi,5,7/8/2021,John Bailey,500000.0
134093.0,Alat Tulis,5,7/8/2021,Rachel Henderson,1250000.0
134093.0,Buku Anak-Anak,1,7/8/2021,Rachel Henderson,60000.0
134093.0,Majalah Fashion,1,7/8/2021,Rachel Henderson,150000.0
134093.0,Novel Fiksi Ilmiah,9,7/8/2021,Rachel Henderson,4860000.0
134093.0,Buku Fiksi,2,7/8/2021,Rachel Henderson,80000.0
134093.0,Novel Misteri,5,7/8/2021,Rachel Henderson,500000.0
134093.0,Aksesoris Buku,9,7/8/2021,Rachel Henderson,10530000.0
134094.0,Alat Tulis,6,7/8/2021,Jeffrey Carrillo,120000.0
134094.0,Novel Misteri,9,7/8/2021,Jeffrey Carrillo,7290000.0
134094.0,Buku Biografi,9,7/8/2021,Jeffrey Carrillo,1620000.0
134094.0,Novel Romansa,2,7/8/2021,Jeffrey Carrillo,520000.0
134094.0,Aksesoris Buku,7,7/8/2021,Jeffrey Carrillo,2450000.0
134095.0,Alat Tulis,2,7/8/2021,Gloria Ramirez,240000.0
134095.0,Buku Sejarah,8,7/8/2021,Gloria Ramirez,1280000.0
134095.0,Buku Anak-Anak,2,7/8/2021,Gloria Ramirez,80000.0
134095.0,Majalah Fashion,7,7/8/2021,Gloria Ramirez,4410000.0
134095.0,Majalah Berita,6,7/8/2021,Gloria Ramirez,4320000.0
134095.0,Buku Fiksi,6,7/8/2021,Gloria Ramirez,3240000.0
134095.0,Aksesoris Buku,7,7/8/2021,Gloria Ramirez,7350000.0
134096.0,Alat Tulis,2,7/8/2021,Richard Castillo,520000.0
134096.0,Buku Sejarah,2,7/8/2021,Richard Castillo,40000.0
134096.0,Buku Anak-Anak,2,7/8/2021,Richard Castillo,400000.0
134096.0,Majalah Seni,7,7/8/2021,Richard Castillo,2450000.0
134096.0,Majalah Berita,7,7/8/2021,Richard Castillo,980000.0
134096.0,Novel Fiksi Ilmiah,1,7/8/2021,Richard Castillo,20000.0
134096.0,Novel Romansa,7,7/8/2021,Richard Castillo,140000.0
134096.0,Aksesoris Buku,2,7/8/2021,Richard Castillo,100000.0
134097.0,Alat Tulis,7,7/8/2021,Jon Hernandez,2940000.0
134097.0,Buku Anak-Anak,8,7/8/2021,Jon Hernandez,3840000.0
134097.0,Novel Fiksi Ilmiah,4,7/8/2021,Jon Hernandez,320000.0
134097.0,Buku Biografi,3,7/8/2021,Jon Hernandez,990000.0
134097.0,Novel Romansa,5,7/8/2021,Jon Hernandez,1500000.0
134098.0,Alat Tulis,2,7/8/2021,Brian Harris,520000.0
134098.0,Buku Sejarah,5,7/8/2021,Brian Harris,3250000.0
134098.0,Buku Anak-Anak,2,7/8/2021,Brian Harris,200000.0
134098.0,Majalah Seni,3,7/8/2021,Brian Harris,990000.0
134098.0,Novel Misteri,5,7/8/2021,Brian Harris,2250000.0
134099.0,Alat Tulis,9,7/8/2021,Brian Thomas,12150000.0
134099.0,Buku Sejarah,1,7/8/2021,Brian Thomas,120000.0
134099.0,Buku Anak-Anak,8,7/8/2021,Brian Thomas,9600000.0
134099.0,Majalah Seni,6,7/8/2021,Brian Thomas,1800000.0
134099.0,Majalah Berita,8,7/8/2021,Brian Thomas,5760000.0
134099.0,Novel Fiksi Ilmiah,1,7/8/2021,Brian Thomas,120000.0
134099.0,Buku Biografi,6,7/8/2021,Brian Thomas,1800000.0
134099.0,Novel Romansa,1,7/8/2021,Brian Thomas,120000.0
134100.0,Alat Tulis,7,7/8/2021,Jeffrey Powell,4410000.0
134100.0,Buku Sejarah,8,7/8/2021,Jeffrey Powell,6400000.0
134100.0,Majalah Fashion,5,7/8/2021,Jeffrey Powell,500000.0
134100.0,Majalah Seni,7,7/8/2021,Jeffrey Powell,4410000.0
134100.0,Novel Misteri,6,7/8/2021,Jeffrey Powell,720000.0
134100.0,Novel Romansa,2,7/8/2021,Jeffrey Powell,40000.0
134100.0,Aksesoris Buku,5,7/8/2021,Jeffrey Powell,1500000.0
134101.0,Alat Tulis,5,7/8/2021,Brandy Henry,1250000.0
134101.0,Buku Anak-Anak,5,8/31/2021,Brandy Henry,500000.0
134101.0,Novel Fiksi Ilmiah,4,8/31/2021,Brandy Henry,2400000.0
134101.0,Novel Misteri,9,8/31/2021,Brandy Henry,9720000.0
134101.0,Aksesoris Buku,9,8/31/2021,Brandy Henry,12150000.0
134102.0,Majalah Fashion,4,8/31/2021,Mr. Charles Jones,1600000.0
134102.0,Majalah Seni,4,8/31/2021,Mr. Charles Jones,320000.0
134102.0,Majalah Berita,2,9/21/2021,Mr. Charles Jones,80000.0
134102.0,Buku Fiksi,9,9/21/2021,Mr. Charles Jones,4050000.0
134102.0,Novel Misteri,3,9/21/2021,Mr. Charles Jones,450000.0
134102.0,Novel Romansa,8,9/21/2021,Mr. Charles Jones,160000.0
134102.0,Aksesoris Buku,5,9/21/2021,Mr. Charles Jones,500000.0
134103.0,Alat Tulis,4,10/17/2021,Shane Cole,320000.0
134103.0,Buku Sejarah,4,10/17/2021,Shane Cole,960000.0
134103.0,Buku Anak-Anak,2,10/17/2021,Shane Cole,600000.0
134103.0,Majalah Fashion,5,10/17/2021,Shane Cole,500000.0
134103.0,Majalah Seni,8,10/17/2021,Shane Cole,7040000.0
134103.0,Majalah Berita,2,10/17/2021,Shane Cole,480000.0
134103.0,Novel Misteri,8,10/17/2021,Shane Cole,3840000.0
134104.0,Alat Tulis,8,10/17/2021,Amanda Rodriguez,3840000.0
134104.0,Buku Sejarah,7,10/17/2021,Amanda Rodriguez,980000.0
134104.0,Buku Anak-Anak,1,10/17/2021,Amanda Rodriguez,20000.0
134104.0,Majalah Seni,7,10/17/2021,Amanda Rodriguez,5390000.0
134104.0,Novel Fiksi Ilmiah,3,10/17/2021,Amanda Rodriguez,540000.0
134104.0,Novel Misteri,1,12/31/2021,Amanda Rodriguez,120000.0
134104.0,Novel Romansa,7,12/31/2021,Amanda Rodriguez,7350000.0
134104.0,Aksesoris Buku,7,12/31/2021,Amanda Rodriguez,980000.0
134105.0,Alat Tulis,3,1/10/2022,Nathan Green,900000.0
134105.0,Buku Anak-Anak,9,1/10/2022,Nathan Green,4860000.0
134105.0,Majalah Fashion,5,1/10/2022,Nathan Green,500000.0
134105.0,Majalah Seni,3,1/10/2022,Nathan Green,990000.0
134105.0,Novel Misteri,6,1/10/2022,Nathan Green,720000.0
134105.0,Aksesoris Buku,6,1/10/2022,Nathan Green,720000.0
134106.0,Buku Sejarah,6,1/10/2022,Steven Barnes,2160000.0
134106.0,Alat Tulis,8,1/10/2022,Steven Barnes,7040000.0
134106.0,Buku Anak-Anak,9,1/10/2022,Steven Barnes,2025000.0
134106.0,Majalah Fashion,5,1/10/2022,Steven Barnes,500000.0
134106.0,Novel Fiksi Ilmiah,5,1/10/2022,Steven Barnes,625000.0
134106.0,Novel Misteri,9,3/27/2022,Steven Barnes,1620000.0
134106.0,Novel Romansa,3,3/27/2022,Steven Barnes,180000.0
134106.0,Aksesoris Buku,6,3/27/2022,Steven Barnes,720000.0
134107.0,Alat Tulis,7,3/27/2022,Tammy Perez,140000.0
134107.0,Buku Anak-Anak,9,3/27/2022,Tammy Perez,12150000.0
134107.0,Majalah Seni,5,3/27/2022,Tammy Perez,3250000.0
134107.0,Majalah Berita,3,3/27/2022,Tammy Perez,60000.0
134107.0,Buku Fiksi,1,3/27/2022,Tammy Perez,120000.0
134107.0,Aksesoris Buku,7,3/27/2022,Tammy Perez,2940000.0
134108.0,Majalah Fashion,8,3/27/2022,Gerald Griffin PhD,1280000.0
134108.0,Majalah Seni,6,3/27/2022,Gerald Griffin PhD,720000.0
134108.0,Majalah Berita,8,3/27/2022,Gerald Griffin PhD,5760000.0
134108.0,Buku Fiksi,1,3/27/2022,Gerald Griffin PhD,110000.0
134108.0,Aksesoris Buku,1,3/27/2022,Gerald Griffin PhD,90000.0
134109.0,Buku Sejarah,8,3/27/2022,Ashley Odom,1600000.0
134109.0,Alat Tulis,1,3/27/2022,Ashley Odom,20000.0
134109.0,Buku Anak-Anak,8,3/27/2022,Ashley Odom,1280000.0
134109.0,Majalah Seni,7,3/27/2022,Ashley Odom,1225000.0
134109.0,Majalah Berita,1,3/27/2022,Ashley Odom,20000.0
134109.0,Novel Fiksi Ilmiah,6,3/27/2022,Ashley Odom,4680000.0
134109.0,Novel Romansa,6,3/27/2022,Ashley Odom,720000.0
134110.0,Alat Tulis,6,3/27/2022,Kristen Davis,4680000.0
134110.0,Buku Anak-Anak,7,3/27/2022,Kristen Davis,4900000.0
134110.0,Majalah Berita,7,3/27/2022,Kristen Davis,7350000.0
134110.0,Buku Fiksi,8,3/27/2022,Kristen Davis,1600000.0
134110.0,Buku Biografi,8,3/27/2022,Kristen Davis,3200000.0
134110.0,Novel Romansa,4,3/27/2022,Kristen Davis,1760000.0
134110.0,Aksesoris Buku,1,3/27/2022,Kristen Davis,25000.0
134111.0,Alat Tulis,7,3/27/2022,Tiffany Yates,5390000.0
134111.0,Buku Anak-Anak,5,3/27/2022,Tiffany Yates,2500000.0
134111.0,Majalah Fashion,3,3/27/2022,Tiffany Yates,225000.0
134111.0,Buku Biografi,9,4/18/2022,Tiffany Yates,7290000.0
134111.0,Aksesoris Buku,6,4/18/2022,Tiffany Yates,3240000.0
134112.0,Buku Sejarah,1,4/18/2022,Jason Wallace,50000.0
134112.0,Majalah Fashion,6,4/18/2022,Jason Wallace,3960000.0
134112.0,Majalah Seni,4,4/18/2022,Jason Wallace,1440000.0
134112.0,Majalah Berita,4,4/18/2022,Jason Wallace,800000.0
134112.0,Buku Fiksi,7,4/18/2022,Jason Wallace,2450000.0
134112.0,Aksesoris Buku,3,4/18/2022,Jason Wallace,180000.0
134113.0,Buku Fiksi,6,4/18/2022,Fred Hall,1800000.0
134113.0,Alat Tulis,5,4/18/2022,Fred Hall,100000.0
134113.0,Aksesoris Buku,2,4/18/2022,Fred Hall,80000.0
134113.0,Buku Sejarah,4,4/18/2022,Fred Hall,2400000.0
134114.0,Alat Tulis,6,4/18/2022,Kyle Osborn,720000.0
134114.0,Majalah Fashion,5,4/18/2022,Kyle Osborn,1500000.0
134114.0,Majalah Seni,7,4/18/2022,Kyle Osborn,6370000.0
134114.0,Novel Misteri,5,4/18/2022,Kyle Osborn,2750000.0
134114.0,Novel Romansa,9,4/18/2022,Kyle Osborn,10530000.0
134114.0,Aksesoris Buku,3,4/18/2022,Kyle Osborn,540000.0
134115.0,Alat Tulis,2,4/18/2022,Gerald Alvarado,200000.0
134115.0,Buku Anak-Anak,9,4/18/2022,Gerald Alvarado,2025000.0
134115.0,Majalah Fashion,2,4/18/2022,Gerald Alvarado,440000.0
134115.0,Majalah Berita,4,4/18/2022,Gerald Alvarado,1600000.0
134115.0,Novel Fiksi Ilmiah,9,4/18/2022,Gerald Alvarado,8100000.0
134115.0,Novel Misteri,7,4/18/2022,Gerald Alvarado,2940000.0
134115.0,Novel Romansa,1,4/18/2022,Gerald Alvarado,50000.0
134115.0,Aksesoris Buku,2,4/18/2022,Gerald Alvarado,240000.0
134116.0,Buku Anak-Anak,5,4/18/2022,Brooke Robinson,2250000.0
134116.0,Majalah Fashion,3,4/29/2022,Brooke Robinson,900000.0
134116.0,Majalah Seni,9,4/29/2022,Brooke Robinson,8910000.0
134116.0,Novel Fiksi Ilmiah,5,4/29/2022,Brooke Robinson,500000.0
134116.0,Novel Misteri,9,4/29/2022,Brooke Robinson,4860000.0
134116.0,Buku Biografi,9,4/29/2022,Brooke Robinson,8100000.0
134116.0,Novel Romansa,6,4/29/2022,Brooke Robinson,5400000.0
134116.0,Aksesoris Buku,2,4/29/2022,Brooke Robinson,40000.0
134117.0,Alat Tulis,8,4/29/2022,Martin Conley,9600000.0
134117.0,Buku Sejarah,1,4/29/2022,Martin Conley,120000.0
134117.0,Buku Anak-Anak,1,4/29/2022,Martin Conley,110000.0
134117.0,Novel Misteri,3,4/29/2022,Martin Conley,60000.0
134117.0,Aksesoris Buku,6,4/29/2022,Martin Conley,5400000.0
134118.0,Alat Tulis,7,4/29/2022,Grace Lawrence,7350000.0
134118.0,Buku Anak-Anak,3,4/29/2022,Grace Lawrence,900000.0
134118.0,Majalah Seni,1,4/29/2022,Grace Lawrence,60000.0
134118.0,Majalah Berita,9,4/29/2022,Grace Lawrence,4050000.0
134118.0,Buku Fiksi,8,5/30/2022,Grace Lawrence,160000.0
134118.0,Novel Romansa,3,5/30/2022,Grace Lawrence,1170000.0
134118.0,Aksesoris Buku,1,5/30/2022,Grace Lawrence,20000.0
134119.0,Novel Romansa,7,5/30/2022,David Jacobs,2450000.0
134119.0,Buku Sejarah,1,5/30/2022,David Jacobs,150000.0
134119.0,Alat Tulis,7,5/30/2022,David Jacobs,5880000.0
134119.0,Buku Anak-Anak,5,5/30/2022,David Jacobs,2750000.0
134120.0,Buku Sejarah,5,5/30/2022,Barbara Gomez,2250000.0
134120.0,Alat Tulis,1,5/30/2022,Barbara Gomez,130000.0
134120.0,Buku Anak-Anak,5,5/30/2022,Barbara Gomez,2250000.0
134120.0,Majalah Fashion,3,5/30/2022,Barbara Gomez,1350000.0
134120.0,Majalah Berita,4,5/30/2022,Barbara Gomez,2400000.0
134120.0,Novel Fiksi Ilmiah,4,5/30/2022,Barbara Gomez,320000.0
134120.0,Buku Fiksi,8,5/30/2022,Barbara Gomez,7680000.0
134120.0,Aksesoris Buku,1,5/30/2022,Barbara Gomez,25000.0
134121.0,Alat Tulis,3,5/30/2022,Nicole Warner,225000.0
134121.0,Majalah Fashion,4,5/30/2022,Nicole Warner,1600000.0
134121.0,Majalah Berita,6,5/30/2022,Nicole Warner,2160000.0
134121.0,Novel Fiksi Ilmiah,3,5/30/2022,Nicole Warner,225000.0
134122.0,Majalah Seni,1,5/30/2022,Jennifer Mcgrath,150000.0
134122.0,Alat Tulis,5,5/30/2022,Jennifer Mcgrath,625000.0
134122.0,Buku Biografi,9,5/30/2022,Jennifer Mcgrath,2025000.0
134122.0,Aksesoris Buku,6,5/30/2022,Jennifer Mcgrath,3600000.0
134123.0,Alat Tulis,5,5/30/2022,Daniel Singleton,1500000.0
134123.0,Majalah Fashion,8,5/30/2022,Daniel Singleton,160000.0
134123.0,Majalah Berita,1,5/30/2022,Daniel Singleton,100000.0
134123.0,Novel Fiksi Ilmiah,8,5/30/2022,Daniel Singleton,7680000.0
134123.0,Buku Fiksi,8,5/30/2022,Daniel Singleton,6400000.0
134123.0,Buku Biografi,9,5/30/2022,Daniel Singleton,1620000.0
134123.0,Novel Misteri,9,5/30/2022,Daniel Singleton,7290000.0
134123.0,Novel Romansa,6,5/30/2022,Daniel Singleton,3960000.0
134124.0,Novel Romansa,2,5/30/2022,Todd Becker,100000.0
134124.0,Majalah Seni,2,5/30/2022,Todd Becker,440000.0
134124.0,Alat Tulis,4,5/30/2022,Todd Becker,960000.0
134124.0,Majalah Fashion,4,5/30/2022,Todd Becker,400000.0
134125.0,Buku Sejarah,6,5/30/2022,Richard Ford,5400000.0
134125.0,Majalah Berita,5,5/30/2022,Richard Ford,100000.0
134125.0,Buku Fiksi,8,5/30/2022,Richard Ford,1280000.0
134125.0,Buku Biografi,5,5/30/2022,Richard Ford,2750000.0
134125.0,Novel Misteri,1,5/30/2022,Richard Ford,130000.0
134126.0,Buku Sejarah,4,5/30/2022,John Greene,320000.0
134126.0,Alat Tulis,9,5/30/2022,John Greene,7290000.0
134126.0,Majalah Seni,4,5/30/2022,John Greene,400000.0
134126.0,Buku Fiksi,9,5/30/2022,John Greene,7290000.0
134126.0,Buku Biografi,1,5/30/2022,John Greene,110000.0
134126.0,Aksesoris Buku,9,5/30/2022,John Greene,8910000.0
134127.0,Alat Tulis,1,5/30/2022,Jeffrey Campos,20000.0
134127.0,Buku Sejarah,7,5/30/2022,Jeffrey Campos,4900000.0
134127.0,Majalah Seni,4,5/30/2022,Jeffrey Campos,960000.0
134127.0,Majalah Berita,1,5/30/2022,Jeffrey Campos,120000.0
134127.0,Buku Fiksi,8,5/30/2022,Jeffrey Campos,3200000.0
134127.0,Novel Misteri,4,5/30/2022,Jeffrey Campos,800000.0
134127.0,Novel Romansa,9,5/30/2022,Jeffrey Campos,7290000.0
134127.0,Aksesoris Buku,5,5/30/2022,Jeffrey Campos,1250000.0
134128.0,Buku Sejarah,3,5/30/2022,Michael Love,540000.0
134128.0,Alat Tulis,6,5/30/2022,Michael Love,720000.0
134128.0,Majalah Berita,1,5/30/2022,Michael Love,130000.0
134128.0,Novel Fiksi Ilmiah,3,5/30/2022,Michael Love,450000.0
134128.0,Buku Fiksi,5,5/30/2022,Michael Love,625000.0
134128.0,Novel Romansa,8,5/30/2022,Michael Love,7680000.0
134129.0,Alat Tulis,6,5/30/2022,Andrea Bailey,4680000.0
134129.0,Majalah Fashion,4,5/30/2022,Andrea Bailey,400000.0
134129.0,Majalah Seni,6,5/30/2022,Andrea Bailey,3960000.0
134129.0,Majalah Berita,8,5/30/2022,Andrea Bailey,3840000.0
134129.0,Novel Fiksi Ilmiah,8,5/30/2022,Andrea Bailey,1600000.0
134129.0,Buku Biografi,8,5/30/2022,Andrea Bailey,3840000.0
134129.0,Novel Misteri,9,5/30/2022,Andrea Bailey,12150000.0
134129.0,Aksesoris Buku,2,5/30/2022,Andrea Bailey,440000.0
134130.0,Majalah Seni,4,5/30/2022,Mary Stephens,400000.0
134130.0,Novel Misteri,1,5/30/2022,Mary Stephens,60000.0
134130.0,Buku Biografi,2,5/30/2022,Mary Stephens,40000.0
134130.0,Majalah Fashion,2,5/30/2022,Mary Stephens,240000.0
134131.0,Alat Tulis,1,5/30/2022,Wendy May,120000.0
134131.0,Buku Anak-Anak,9,5/30/2022,Wendy May,10530000.0
134131.0,Majalah Fashion,3,5/30/2022,Wendy May,900000.0
134131.0,Majalah Berita,1,5/30/2022,Wendy May,130000.0
134131.0,Novel Fiksi Ilmiah,5,5/30/2022,Wendy May,2750000.0
134131.0,Novel Misteri,7,5/30/2022,Wendy May,4900000.0
134131.0,Buku Biografi,9,5/30/2022,Wendy May,2025000.0
134132.0,Buku Sejarah,1,5/30/2022,Michael Murphy,20000.0
134132.0,Majalah Fashion,5,5/30/2022,Michael Murphy,3250000.0
134132.0,Majalah Seni,6,5/30/2022,Michael Murphy,720000.0
134132.0,Buku Biografi,5,5/30/2022,Michael Murphy,500000.0
134132.0,Aksesoris Buku,1,5/30/2022,Michael Murphy,110000.0
134133.0,Alat Tulis,5,5/30/2022,Keith Hodges,3750000.0
134133.0,Buku Anak-Anak,2,5/30/2022,Keith Hodges,100000.0
134133.0,Majalah Fashion,3,5/30/2022,Keith Hodges,1080000.0
134133.0,Majalah Seni,1,5/30/2022,Keith Hodges,60000.0
134133.0,Novel Fiksi Ilmiah,2,5/30/2022,Keith Hodges,520000.0
134133.0,Novel Misteri,2,5/30/2022,Keith Hodges,200000.0
134133.0,Aksesoris Buku,4,5/30/2022,Keith Hodges,400000.0
134134.0,Alat Tulis,7,5/30/2022,Alice Webster,2940000.0
134134.0,Buku Sejarah,2,5/30/2022,Alice Webster,80000.0
134134.0,Majalah Seni,9,5/30/2022,Alice Webster,8100000.0
